customer_id,full_name,gender,date_of_birth,province,occupation,monthly_income,join_date,customer_segment
C07611,Thành Mai,Male,1989-01-30,Khanh Hoa,Government Employee,18820041.0,2022-07-31,Mass
C07612,Cô Khoa Phạm,Female,1998-08-19,Khanh Hoa,Accountant,24857872.79,2018-08-28,Affluent
C07613,Xuân Vũ,Male,1987-01-24,Ho Chi Minh City,Office Staff,11680181.93,2020-04-19,Mass
C07614,Quý cô Hồng Bùi,Male,1985-07-03,Quang Ninh,Sales,34713455.36,2026-03-17,Affluent
C07615,Lâm Bùi,Male,1994-05-27,Quang Ninh,Doctor,11689353.84,2019-05-09,Mass
C07616,Bảo Văn Mai,Male,1990-05-12,Hue,Freelancer,31939825.25,2026-08-05,Affluent
C07617,Bảo Lê,Male,1993-01-26,Hue,Doctor,85091985.29,2026-06-12,Premium
C07618,Phương Quang Đặng,Female,1980-12-17,Binh Duong,Government Employee,37097677.36,2020-09-25,Affluent
C07619,Bảo Vũ,Male,1965-10-25,Ho Chi Minh City,Office Staff,36728735.3,2022-01-26,Affluent
C07620,Ông Quang Phạm,Female,1997-06-08,Dong Nai,Accountant,30000000.0,2019-09-07,Mass
C07621,Hà Nguyễn,Male,1986-09-28,Hue,Doctor,16970055.08,2023-04-11,Mass
C07622,Tùng Hoàng Phạm,Male,1984-04-07,Thanh Hoa,IT Specialist,14923848.59,2024-12-15,Mass
C07623,Ánh Hoàng,Female,1985-07-11,Dong Nai,Freelancer,8159452.34,2018-09-23,Mass
C07624,Nhật Hoàng Hoàng,Male,1986-05-05,Ba Ria - Vung Tau,Office Staff,23520906.65,2025-12-17,Affluent
C07625,Bác Hoàng Trần,Male,1992-07-13,Thanh Hoa,Doctor,9308617.09,2026-06-09,Mass
C07626,Nhật Vũ,Male,1987-01-09,Quang Ninh,Student,13488680.29,2025-10-16,Mass
C07627,Quý cô Khoa Phạm,Female,1985-06-21,Can Tho,Sales,13269397.58,2026-02-16,Mass
C07628,Quý ông Quang Nguyễn,Male,1997-04-10,Binh Duong,Accountant,10952365.15,2024-03-30,Mass
C07629,Kim Dương,Female,1980-07-20,Ha Noi,Doctor,48216682.19,2024-01-22,Affluent
C07630,Nhật Đức Mai,Male,2003-02-23,Binh Duong,Bank Employee,22110879.48,2024-07-14,Affluent
C07631,Quý ông Thành Lê,Male,1997-10-25,Hue,Teacher,17300394.48,2024-04-21,Mass
C07632,Quý cô Xuân Phạm,Male,1976-11-08,Ho Chi Minh City,Engineer,26520937.02,2019-01-20,Affluent
C07633,Phương Phú Nguyễn,Female,1987-07-13,Nghe An,Engineer,22804493.88,2024-10-05,Mass
C07634,Nhật Bùi,Male,1986-06-19,Ho Chi Minh City,Accountant,19735771.47,2022-05-30,Mass
C07635,Quý cô Kim Lê,Male,1979-11-07,Can Tho,Freelancer,8726262.03,2019-12-19,Mass
C07636,Chị Kim Bùi,Female,1992-11-04,Bac Ninh,Teacher,12146860.21,2021-08-29,Mass
C07637,Nhật Văn Hoàng,Female,1989-05-13,Da Nang,Office Staff,16537355.36,2025-09-02,Mass
C07638,Quý cô Dương Bùi,Female,1986-09-09,Can Tho,Teacher,4294075.66,2024-09-28,Mass
C07639,Kim Đặng,Male,2005-09-14,Binh Duong,Doctor,5580750.86,2020-06-14,Mass
C07640,Chị Phương Hoàng,Male,1988-10-16,Bac Ninh,Bank Employee,37618440.02,2025-05-27,Affluent
C07641,Chi Vũ,Male,1986-10-06,Nam Dinh,Student,8578694.59,2025-09-24,Mass
C07642,Bà Duyên Mai,Male,1982-10-18,Da Nang,Accountant,15418969.29,2019-02-06,Mass
C07643,Bảo Đặng,Female,2004-04-07,Ha Noi,Student,7183547.05,2022-02-21,Mass
C07644,Trọng Mai Bảo Dương,Male,1991-02-13,Nghe An,Office Staff,22466615.36,2018-10-02,Mass
C07645,Anh Huy Đặng,Male,1972-03-18,Da Nang,Teacher,14615727.51,2024-12-25,Mass
C07646,Quý ông Khoa Nguyễn,Male,1998-12-28,Khanh Hoa,Engineer,16367564.15,2019-10-18,Mass
C07647,Bà Yến Mai,Female,1994-11-30,Nghe An,Doctor,9173135.77,2019-11-25,Mass
C07648,Linh Nguyễn,Female,2008-08-22,Da Nang,Engineer,12437802.44,2023-03-28,Mass
C07649,Nhật Vũ,Male,1997-03-04,Nam Dinh,Freelancer,12411919.77,2022-06-27,Mass
C07650,Nhật Trần,Female,2008-03-03,Binh Duong,Sales,12734896.55,2021-11-19,Mass
C07651,Thành Mai Bảo Mai,Male,2008-07-05,Quang Ninh,Student,154523515.29,2026-06-03,Premium
C07652,Cô Ánh Lê,Male,1984-12-18,Ho Chi Minh City,Sales,10884872.48,2025-12-11,Mass
C07653,Thành Phú Trần,Female,1983-10-29,Binh Duong,Office Staff,26099751.23,2019-06-21,Affluent
C07654,Ông Tú Vũ,Female,1989-12-20,Binh Duong,Business Owner,15848542.86,2021-04-29,Mass
C07655,An Thị Đặng,Male,2008-05-20,Can Tho,Sales,10261285.5,2022-08-04,Mass
C07656,Ngọc Hoàng,Female,1991-08-25,Can Tho,Doctor,32998429.72,2024-01-05,Affluent
C07657,Bà Hạnh Hoàng,Female,1974-04-15,Ho Chi Minh City,Sales,8097385.7,2026-04-06,Mass
C07658,Quý cô Phương Dương,Female,1997-09-14,Can Tho,Freelancer,20000000.0,2025-10-27,Affluent
C07659,Bảo Thị Phạm,Male,1974-04-13,Can Tho,Accountant,32507181.0,2023-10-13,Affluent
C07660,Vi Lê,Male,1995-06-18,Khanh Hoa,Student,11781584.9,2026-04-25,Mass
C07661,Cô Hương Trần,Female,1984-04-01,Ba Ria - Vung Tau,Freelancer,38844134.32,2022-04-21,Affluent
C07662,Bà Hải Nguyễn,Female,1961-08-12,Khanh Hoa,Business Owner,14066332.99,2025-02-22,Mass
C07663,Hải Mai,Male,1996-03-03,Hue,Engineer,9859463.86,2021-09-02,Mass
C07664,Hải Thị Dương,Female,1995-03-07,Ha Noi,Student,7094101.94,2023-12-31,Mass
C07665,Phúc Hoàng,Male,1990-02-21,Quang Ninh,Office Staff,15785952.89,2018-04-30,Mass
C07666,Hồng Hoàng,Female,1997-06-09,Ba Ria - Vung Tau,Bank Employee,27471086.31,2024-03-05,Affluent
C07667,Hoàng Xuân Lê,Female,1974-08-17,Hai Phong,Teacher,7283689.59,2024-06-24,Mass
C07668,Chị Hồng Hoàng,Female,2008-03-10,Binh Duong,IT Specialist,8015610.63,2020-06-19,Mass
C07669,Cô Dương Mai,Male,2007-09-21,Bac Ninh,Bank Employee,13736901.78,2021-04-24,Mass
C07670,Hồng Lê,Female,1994-01-18,Bac Ninh,Accountant,11111895.31,2023-06-02,Mass
C07671,Ngọc Dương,Male,1977-11-13,Hai Phong,Freelancer,9420983.12,2018-01-11,Mass
C07672,Cô Lan Vũ,Male,1981-11-02,Binh Duong,Sales,20366056.73,2021-03-21,Mass
C07673,Quý cô Hải Bùi,Female,1996-06-24,Khanh Hoa,Accountant,15531413.48,2018-05-20,Mass
C07674,Bà Nhật Hoàng,Male,1993-03-16,Binh Duong,IT Specialist,16582385.12,2020-09-26,Mass
C07675,Bác Quang Dương,Male,2008-05-23,Can Tho,Freelancer,6746186.38,2026-05-01,Mass
C07676,Nam Đặng,Other,1995-05-17,Hue,Government Employee,8791479.09,2023-07-22,Mass
C07677,Ông Anh Vũ,Female,1996-05-31,Can Tho,Bank Employee,11112519.39,2021-12-20,Mass
C07678,Hải Phú Bùi,Female,1983-01-21,Hue,Government Employee,10404365.18,2019-10-21,Mass
C07679,Bác Hưng Bùi,Male,2000-08-13,Quang Ninh,Freelancer,31497054.97,2022-09-27,Affluent
C07680,Anh Quang Vũ,Female,1999-03-01,Quang Ninh,Sales,8653853.6,2023-07-22,Mass
C07681,Quang Phạm,Female,2008-09-04,Ho Chi Minh City,Office Staff,12295385.02,2023-10-14,Mass
C07682,Dũng Trần,Male,1997-09-24,Binh Duong,Engineer,46769518.81,2022-05-01,Affluent
C07683,Thành Bùi,Male,2006-04-21,Khanh Hoa,IT Specialist,29746842.59,2018-02-23,Affluent
C07684,Thành Hoàng Vũ,Male,1971-09-02,Ba Ria - Vung Tau,Freelancer,8636896.52,2018-05-24,Mass
C07685,Bà Vân Phạm,Male,1993-01-10,Nghe An,Sales,7840959.84,2022-12-12,Mass
C07686,Tùng Bảo Lê,Female,2004-10-01,Bac Ninh,Bank Employee,20624207.22,2023-07-26,Mass
C07687,Nhật Hoàng Bùi,Male,1989-03-12,Dong Nai,Freelancer,12574792.86,2024-06-08,Mass
C07688,Hạnh Tấn Phạm,Female,2008-09-12,Nghe An,Freelancer,13605391.33,2020-05-12,Mass
C07689,Cô Hải Dương,Male,1978-01-08,Da Nang,Freelancer,17943422.64,2018-10-05,Mass
C07690,Bác Minh Dương,Female,1983-07-24,Hai Phong,Doctor,63648512.51,2021-12-05,Premium
C07691,Xuân Mai,Male,1986-10-31,Nghe An,Bank Employee,15158499.32,2025-12-17,Mass
C07692,Quang Lê,Male,2007-11-11,Hai Phong,Engineer,8104818.75,2024-07-15,Mass
C07693,Khoa Hoàng Vũ,Female,1981-06-27,Dong Nai,Sales,16305829.33,2026-05-22,Mass
C07694,Quang Bùi,Male,2008-05-01,Quang Ninh,Bank Employee,15849915.36,2018-09-16,Mass
C07695,Tùng Thị Đặng,Female,1989-04-26,Khanh Hoa,IT Specialist,15772371.72,2026-04-13,Mass
C07696,Vi Vũ,Female,1997-09-13,Can Tho,Bank Employee,15040113.63,2026-08-27,Mass
C07697,Hưng Phú Nguyễn,Male,1980-12-24,Nghe An,Student,10611511.71,2022-09-12,Mass
C07698,Bà Kim Dương,Female,1990-03-18,Binh Duong,Accountant,9563216.07,2025-02-04,Mass
C07699,Cô An Dương,Male,1972-07-15,Binh Duong,Student,11505342.25,2021-08-04,Mass
C07700,Bà Lan Hoàng,Female,2001-08-25,Ba Ria - Vung Tau,Doctor,28236071.37,2021-06-22,Affluent
C07701,Cô Yến Dương,Male,1989-06-17,Khanh Hoa,Freelancer,43875119.83,2023-04-11,Affluent
C07702,Anh Châu Lê,Female,2004-12-30,Thanh Hoa,Business Owner,22910324.28,2025-11-06,Mass
C07703,Anh Phú Nguyễn,Female,1987-09-24,Nghe An,Engineer,14128107.32,2022-07-27,Mass
C07704,Cô Hương Bùi,Male,1991-10-15,Dong Nai,Freelancer,12081160.89,2025-02-08,Mass
C07705,Bà Phương Đặng,Female,1991-10-18,Binh Duong,IT Specialist,47497964.25,2020-01-09,Affluent
C07706,Thành Nguyễn,Male,1991-03-22,Bac Ninh,Government Employee,15695502.81,2018-01-19,Mass
C07707,Cô Hạnh Đặng,Male,1995-04-07,Ba Ria - Vung Tau,Business Owner,12850475.76,2024-03-06,Mass
C07708,Dương Lê,Male,1999-06-10,Bac Ninh,Engineer,18369497.26,2023-04-09,Mass
C07709,Hạnh Phạm,Female,2000-09-02,Da Nang,IT Specialist,31748777.74,2022-07-21,Affluent
C07710,Quang Quang Lê,Female,1994-01-23,Hai Phong,Freelancer,10601798.58,2025-11-24,Mass
C07711,Bác Quang Phạm,Female,1982-10-30,Nghe An,Government Employee,10741088.48,2026-07-24,Mass
C07712,Bác Trung Trần,Male,1975-06-13,Ha Noi,Teacher,9010948.79,2022-12-24,Mass
C07713,Hà Lê,Male,1989-02-21,Nam Dinh,Office Staff,9146593.85,2024-12-31,Mass
C07714,Bà Duyên Nguyễn,Female,1986-07-01,Bac Ninh,Bank Employee,34832927.9,2020-05-06,Affluent
C07715,Phúc Bùi,Male,1992-03-23,Thanh Hoa,IT Specialist,18190016.29,2019-03-30,Mass
C07716,Phúc Mai Vũ,Female,1997-11-06,Quang Ninh,Business Owner,41733435.11,2023-04-18,Affluent
C07717,Quý cô Hải Bùi,Female,1999-07-04,Hue,Sales,12482734.75,2023-03-22,Mass
C07718,Bà Hà Nguyễn,Male,2004-03-06,Nam Dinh,Freelancer,28691270.64,2023-05-07,Affluent
C07719,Châu Hải Mai,Female,1990-10-11,Da Nang,Engineer,22647146.43,2021-06-20,Mass
C07720,Bà Linh Vũ,Male,1989-02-14,Da Nang,Teacher,21413906.78,2026-01-24,Mass
C07721,Vũ Đức Bùi,Male,1988-05-04,Ho Chi Minh City,Government Employee,10479564.94,2021-08-16,Mass
C07722,Vi Hoàng,Male,1974-03-07,Ho Chi Minh City,Freelancer,13983286.81,2018-07-18,Mass
C07723,Khoa Phạm,Female,1998-01-08,Da Nang,Engineer,40306772.19,2019-02-26,Affluent
C07724,Tú Quang Dương,Female,1994-04-24,Can Tho,Accountant,5981938.51,2020-10-19,Mass
C07725,Quang Đặng,Female,1980-01-01,Binh Duong,Sales,17604130.63,2023-02-27,Mass
C07726,Quang Mai Nguyễn,Male,1970-03-07,Thanh Hoa,Office Staff,13910680.72,2018-09-04,Mass
C07727,Bảo Mai Bảo Lê,Female,1993-01-03,Ha Noi,Freelancer,16073194.55,2023-08-27,Mass
C07728,Kim Dương,Female,1981-09-01,Binh Duong,Freelancer,21291438.93,2022-11-13,Mass
C07729,Chị Chi Vũ,Male,1991-09-03,Quang Ninh,IT Specialist,11324335.67,2022-10-21,Mass
C07730,Hà Trí Trần,Male,1997-11-15,Nam Dinh,Student,41123785.94,2021-11-10,Affluent
C07731,Châu Phú Bùi,Male,2007-10-12,Bac Ninh,Doctor,44175673.9,2024-06-25,Affluent
C07732,Quý cô Hạnh Trần,Male,1984-05-04,Khanh Hoa,Sales,14726980.51,2026-08-18,Mass
C07733,Quý cô An Mai,Male,1989-09-06,Da Nang,Engineer,20521005.84,2021-10-13,Mass
C07734,Minh Trần,Female,1981-01-07,Ho Chi Minh City,Teacher,9702946.8,2024-01-03,Mass
C07735,Quý ông Phúc Nguyễn,Female,1996-11-08,Bac Ninh,Teacher,70337188.82,2025-08-05,Premium
C07736,Hồng Hoàng,Female,1984-07-22,Thanh Hoa,Engineer,8455845.92,2025-06-17,Mass
C07737,Cô Duyên Bùi,Female,1978-10-28,Hue,Teacher,52051835.26,2025-09-19,Affluent
C07738,Cô Vi Phạm,Female,1999-11-12,Hue,Freelancer,92846795.28,2026-04-02,Premium
C07739,Vũ Bảo Dương,Male,1990-03-04,Can Tho,Teacher,142417580.54,2020-06-02,Premium
C07740,Thảo Đặng,Female,1973-09-25,Bac Ninh,Bank Employee,6652444.04,2025-04-22,Mass
C07741,Yến Đặng,Other,1994-02-04,Nghe An,IT Specialist,32315372.73,2025-10-17,Affluent
C07742,Chị Hải Bùi,Male,2006-01-03,Hai Phong,Freelancer,82362165.78,2020-02-15,Premium
C07743,Anh Tú Lê,Female,1985-11-26,Quang Ninh,Teacher,32192850.4,2021-02-23,Affluent
C07744,Bà Vi Phạm,Male,2006-09-30,Quang Ninh,Student,30000000.0,2023-09-22,Mass
C07745,Thảo Mai,Female,1988-10-03,Binh Duong,Accountant,12478405.56,2020-09-12,Mass
C07746,Vũ Thế Lê,Female,2003-05-25,Binh Duong,Student,13146476.9,2023-08-18,Mass
C07747,Lan Đặng,Male,1992-04-11,Da Nang,Business Owner,6196121.03,2024-01-18,Mass
C07748,Quý cô Thảo Đặng,Female,2002-04-21,Nghe An,Government Employee,44426043.68,2020-09-06,Affluent
C07749,Ánh Lê,Male,1969-10-07,Ha Noi,Doctor,13645564.74,2020-07-09,Mass
C07750,Chị Hà Phạm,Male,1978-07-17,Nghe An,Teacher,11363338.95,2020-02-21,Mass
C07751,Hoàng Dương,Male,1991-05-01,Binh Duong,Freelancer,17579778.8,2023-01-04,Mass
C07752,Quang Mai Bùi,Female,1972-01-02,Hue,Sales,18921342.02,2022-10-14,Mass
C07753,Anh Trọng Hoàng,Female,2002-01-16,Khanh Hoa,Student,11722042.44,2019-07-25,Mass
C07754,Hà Đặng,Male,1987-07-21,Dong Nai,Student,32376882.74,2018-09-02,Affluent
C07755,Nhiên Nguyễn,Female,1986-07-08,Binh Duong,Government Employee,15992318.83,2024-01-06,Mass
C07756,Anh Phạm,Male,1979-05-10,Ho Chi Minh City,Doctor,21649041.98,2022-05-03,Mass
C07757,Phương Phạm,Male,1993-10-19,Nghe An,Government Employee,7444645.45,2018-03-25,Mass
C07758,Quang Bùi,Female,1987-04-02,Nghe An,IT Specialist,23202047.07,2024-09-15,Mass
C07759,Quang Quang Nguyễn,Female,1995-11-09,Nam Dinh,Accountant,15261038.72,2025-06-14,Mass
C07760,Quý cô Nhật Trần,Male,1983-06-20,Hai Phong,Accountant,12831606.26,2018-03-09,Mass
C07761,Thành Nguyễn,Female,1990-05-06,Hue,Office Staff,8685946.96,2019-10-08,Mass
C07762,Bảo Đức Dương,Female,2008-07-13,Nghe An,Office Staff,8131609.73,2020-04-29,Mass
C07763,Quý cô Thành Trần,Female,1995-03-09,Nam Dinh,Freelancer,17619470.88,2021-03-09,Mass
C07764,Anh Phúc Mai,Female,1991-10-27,Thanh Hoa,Business Owner,10006627.75,2025-01-31,Mass
C07765,Kim Lê,Male,2000-05-31,Nam Dinh,Bank Employee,42622820.83,2025-08-16,Affluent
C07766,Nhật Nguyễn,Male,1976-08-19,Ha Noi,Student,153016303.53,2019-02-06,Premium
C07767,Anh Trọng Lê,Male,1984-06-06,Dong Nai,Accountant,7159514.62,2026-06-07,Mass
C07768,Cô Khoa Mai,Female,1994-01-07,Nam Dinh,Sales,62773896.75,2021-06-07,Affluent
C07769,Quý cô Duyên Trần,Male,1978-10-05,Nghe An,Bank Employee,7006095.27,2024-11-25,Mass
C07770,Bảo Hoàng Dương,Female,1991-03-24,Quang Ninh,Teacher,39027931.86,2021-12-12,Affluent
C07771,Nhật Đức Nguyễn,Male,1999-08-09,Ho Chi Minh City,Office Staff,5347799.9,2023-11-29,Mass
C07772,Hoàng Mai Dương,Male,1989-09-15,Hue,Student,72971348.87,2022-08-26,Premium
C07773,Chi Vũ,Female,1998-10-29,Dong Nai,Office Staff,10599093.98,2022-05-15,Mass
C07774,Trọng Quang Đặng,Female,1992-05-04,Hue,Freelancer,11961912.84,2019-03-02,Mass
C07775,Cô Thảo Vũ,Male,1999-11-22,Ho Chi Minh City,Sales,11109863.47,2025-02-10,Mass
C07776,Hưng Văn Lê,Female,2008-03-18,Ba Ria - Vung Tau,Teacher,38423136.11,2021-02-10,Affluent
C07777,Lan Bùi,Male,2008-09-16,Hue,Accountant,10843709.28,2024-02-14,Mass
C07778,Quý cô Vân Hoàng,Female,1980-04-25,Thanh Hoa,Doctor,25471135.13,2019-08-28,Affluent
C07779,Xuân Phạm,Female,1983-02-27,Da Nang,Office Staff,49504712.9,2025-08-30,Affluent
C07780,Quang Nguyễn,Male,2008-06-12,Dong Nai,Government Employee,11380821.72,2021-11-20,Mass
C07781,Bà Phương Bùi,Male,2008-05-21,Binh Duong,Office Staff,11513654.67,2018-10-05,Mass
C07782,Quý ông Hưng Phạm,Female,1991-09-26,Ho Chi Minh City,IT Specialist,20000000.0,2024-11-30,Affluent
C07783,Thảo Nguyễn,Female,1969-09-26,Quang Ninh,Doctor,13263450.67,2018-04-15,Mass
C07784,Bà Hồng Dương,Other,1999-11-08,Ba Ria - Vung Tau,Student,20041185.87,2022-10-10,Mass
C07785,Khoa Quang Mai,Male,2008-08-11,Nam Dinh,Government Employee,7804471.1,2020-06-29,Mass
C07786,Chị Kim Mai,Female,2008-07-28,Thanh Hoa,Engineer,22539570.84,2024-06-12,Mass
C07787,An Trần,Female,1987-04-05,Nam Dinh,Student,42656027.92,2019-12-01,Affluent
C07788,Chị Chi Lê,Female,1986-12-26,Can Tho,Teacher,14668837.8,2026-07-04,Mass
C07789,An Đặng,Female,1990-07-15,Ha Noi,Teacher,13193563.8,2025-07-13,Mass
C07790,Lâm Phạm,Female,1989-08-28,Da Nang,Bank Employee,9697804.48,2023-09-16,Mass
C07791,Thành Nguyễn,Female,1990-10-20,Da Nang,Teacher,13205913.88,2022-12-10,Mass
C07792,Phương Vũ,Female,1988-12-27,Ha Noi,Engineer,60000000.0,2019-10-09,Premium
C07793,Chị An Trần,Male,2005-02-21,Quang Ninh,Sales,154208681.46,2021-09-03,Premium
C07794,Chị Linh Phạm,Female,1994-01-31,Can Tho,Doctor,126350567.44,2019-07-11,Premium
C07795,Cô Phương Phạm,Male,2002-11-27,Hai Phong,Doctor,22497502.4,2021-04-24,Affluent
C07796,Hải Bùi,Male,2000-05-27,Binh Duong,Student,32739376.91,2022-02-05,Affluent
C07797,Nhật Bùi,Male,1998-07-07,Thanh Hoa,Business Owner,18873963.56,2019-09-15,Mass
C07798,Quý cô Ánh Nguyễn,Female,1989-06-03,Nghe An,Doctor,22920579.3,2021-02-27,Mass
C07799,Cô Dương Dương,Male,1985-10-22,Binh Duong,Doctor,5157819.25,2022-05-29,Mass
C07800,Quý cô Duyên Nguyễn,Male,1979-06-21,Khanh Hoa,Freelancer,7074972.68,2019-09-25,Mass
C07801,Bác Châu Bùi,Female,1987-12-21,Dong Nai,Sales,27741870.55,2018-03-20,Affluent
C07802,Anh Hưng Nguyễn,Male,1967-09-26,Nghe An,Accountant,19861157.19,2019-01-29,Mass
C07803,Linh Lê,Male,1999-03-05,Ho Chi Minh City,Doctor,33687968.68,2024-08-16,Affluent
C07804,Hạnh Trần,Female,1988-01-14,Da Nang,Office Staff,16233898.81,2018-08-23,Mass
C07805,Chi Nguyễn,Female,1990-05-17,Ba Ria - Vung Tau,Bank Employee,8382895.96,2023-07-23,Mass
C07806,Ông Huy Phạm,Female,1998-04-13,Khanh Hoa,Office Staff,34952972.76,2019-04-28,Affluent
C07807,Tùng Đặng,Female,1977-06-20,Thanh Hoa,IT Specialist,13938431.78,2018-09-01,Mass
C07808,Vi Mai,Female,1999-01-27,Nam Dinh,Business Owner,15056911.5,2024-06-02,Mass
C07809,Tú Xuân Phạm,Female,1994-12-16,Hai Phong,Student,16388001.51,2019-05-27,Mass
C07810,Ông Minh Đặng,Male,1963-06-04,Binh Duong,Student,10583724.75,2020-03-31,Mass
C07811,Hà Hoàng,Female,1982-04-06,Hue,Government Employee,9244409.44,2023-08-27,Mass
C07812,Khoa Vũ,Female,1992-01-05,Hue,Sales,12124806.16,2023-06-17,Mass
C07813,Quang Vũ,Female,1993-01-30,Nam Dinh,Business Owner,28416257.85,2022-07-17,Mass
C07814,Huy Mai Bảo Lê,Male,1994-09-30,Thanh Hoa,Teacher,14736165.17,2022-03-31,Mass
C07815,Thành Tấn Bùi,Female,2008-05-02,Binh Duong,IT Specialist,13958734.58,2019-08-30,Mass
C07816,Khoa Lê,Male,1978-08-13,Nghe An,Office Staff,9976652.17,2023-10-18,Mass
C07817,Quý ông Châu Trần,Female,2008-01-16,Ho Chi Minh City,Teacher,11838755.7,2019-06-28,Mass
C07818,Quý cô Chi Trần,Female,1989-10-21,Khanh Hoa,Bank Employee,15461188.52,2021-06-07,Mass
C07819,Bảo Bảo Phạm,Male,1968-06-04,Dong Nai,Sales,10505383.84,2018-03-16,Mass
C07820,Thành Đức Lê,Male,1999-11-24,Dong Nai,Student,7976385.94,2022-12-12,Mass
C07821,Kim Mai Mai,Male,1987-10-16,Ba Ria - Vung Tau,Accountant,14192031.43,2021-04-01,Mass
C07822,Cô Linh Đặng,Female,1997-09-05,Bac Ninh,Bank Employee,44210083.0,2022-10-17,Affluent
C07823,Anh Bảo Trần,Male,1985-02-06,Nghe An,Engineer,12182953.75,2019-09-05,Mass
C07824,Quý cô Yến Vũ,Male,1999-11-04,Nghe An,Engineer,10137628.95,2020-09-26,Mass
C07825,Lan Lê,Male,2008-05-14,Quang Ninh,Freelancer,37565428.8,2023-10-12,Affluent
C07826,Bà Dương Bùi,Male,1989-11-24,Bac Ninh,Office Staff,12818305.89,2024-12-31,Mass
C07827,Hạnh Vũ,Female,1985-04-04,Bac Ninh,Freelancer,13734956.74,2026-04-22,Mass
C07828,Kim Xuân Dương,Female,1992-03-13,Ha Noi,Government Employee,12206156.61,2021-11-17,Mass
C07829,Lâm Hoàng Nguyễn,Male,2005-11-26,Dong Nai,Government Employee,29377582.04,2020-08-27,Affluent
C07830,Tú Trần,Male,1990-09-18,Hai Phong,Engineer,9275327.32,2024-10-03,Mass
C07831,Quý ông Tú Vũ,Male,1981-05-03,Thanh Hoa,Sales,9529434.92,2023-06-28,Mass
C07832,Cô Thành Lê,Male,1987-11-04,Thanh Hoa,IT Specialist,12499699.82,2026-07-14,Mass
C07833,Minh Phạm,Female,1981-11-24,Ha Noi,Freelancer,143378309.15,2023-02-23,Premium
C07834,Khoa Bùi,Female,1982-12-01,Nam Dinh,Sales,20000000.0,2022-05-14,Affluent
C07835,Lâm Bảo Vũ,Female,1977-04-17,Khanh Hoa,IT Specialist,184213143.48,2020-08-12,Premium
C07836,Ông Anh Bùi,Female,1996-08-14,Dong Nai,Office Staff,13036238.67,2025-09-15,Mass
C07837,Thành Hữu Hoàng,Male,2000-04-08,Thanh Hoa,Doctor,20000000.0,2022-07-03,Affluent
C07838,Ông Trung Bùi,Female,1998-12-08,Hai Phong,Office Staff,9932954.69,2026-05-13,Mass
C07839,Cô Ngọc Vũ,Male,1994-08-07,Can Tho,Bank Employee,8578737.16,2021-07-09,Mass
C07840,Quý cô Dương Hoàng,Male,1998-11-08,Nam Dinh,Doctor,11953862.37,2026-01-01,Mass
C07841,Quý cô Yến Phạm,Female,1999-08-09,Ba Ria - Vung Tau,Bank Employee,14514384.12,2023-09-05,Mass
C07842,Thành Hoàng,Male,1983-02-15,Dong Nai,Engineer,27606254.54,2022-10-05,Mass
C07843,Chị Nhật Hoàng,Female,1977-12-15,Khanh Hoa,Engineer,13065729.32,2023-09-05,Mass
C07844,Hải Lê,Male,1997-06-05,Hue,Doctor,13299390.71,2018-10-15,Mass
C07845,Ông Thành Đặng,Male,1987-05-22,Nghe An,Sales,10026655.22,2024-03-27,Mass
C07846,Bà Hương Nguyễn,Female,1982-03-05,Thanh Hoa,Engineer,60000000.0,2022-04-27,Premium
C07847,Hưng Bùi,Male,1993-01-31,Can Tho,Teacher,14577177.35,2018-10-01,Mass
C07848,Cô Hà Mai,Female,1994-07-21,Binh Duong,Freelancer,32895035.2,2019-11-12,Affluent
C07849,Anh Hoàng Mai,Female,1991-12-20,Khanh Hoa,Bank Employee,27239488.11,2023-09-16,Affluent
C07850,Bà Nhật Trần,Male,1977-11-08,Quang Ninh,Business Owner,8403039.32,2025-07-22,Mass
C07851,Cô Hương Mai,Female,1986-11-19,Ba Ria - Vung Tau,Accountant,13869378.36,2023-12-11,Mass
C07852,Nhật Hoàng,Male,2000-10-09,Da Nang,Bank Employee,102967343.83,2021-10-03,Premium
C07853,Hải Thị Dương,Female,2001-06-24,Thanh Hoa,Student,19526480.45,2025-12-02,Mass
C07854,Bảo Đức Hoàng,Female,2003-06-13,Thanh Hoa,Accountant,9545240.63,2023-12-10,Mass
C07855,Bác Nhiên Hoàng,Male,2003-12-15,Hue,IT Specialist,7461168.93,2019-05-20,Mass
C07856,Ông Dũng Lê,Male,1972-11-23,Binh Duong,Business Owner,14510576.33,2025-12-18,Mass
C07857,Cô Nhật Trần,Female,1989-08-16,Nam Dinh,Student,9536291.83,2018-01-20,Mass
C07858,Hạnh Mai,Male,1981-05-19,Ha Noi,IT Specialist,8992840.82,2018-07-04,Mass
C07859,Thành Bảo Đặng,Male,1982-08-04,Ha Noi,Student,8842129.16,2018-06-15,Mass
C07860,Phương Hoàng,Male,1997-11-25,Thanh Hoa,Teacher,15647411.2,2023-11-17,Mass
C07861,An Bùi,Female,1981-07-07,Can Tho,Government Employee,14791048.65,2021-09-14,Mass
C07862,Nhật Phạm,Female,2002-04-27,Quang Ninh,IT Specialist,30610099.45,2026-04-30,Affluent
C07863,Huy Hải Trần,Male,1988-12-06,Can Tho,IT Specialist,8914314.12,2026-04-23,Mass
C07864,Lâm Đức Lê,Female,1975-03-30,Hai Phong,Bank Employee,20000000.0,2023-05-22,Affluent
